,loss,rmse,val_loss,val_rmse
180,0.006917944177985191,0.06529862433671951,0.002629032591357827,0.04464920237660408
181,0.006577746942639351,0.06092519313097,0.0025611212477087975,0.04425806924700737
182,0.007662456948310137,0.06792394816875458,0.002590196905657649,0.04395553842186928
183,0.007225221022963524,0.06724786758422852,0.002705714898183942,0.04457051679491997
184,0.007065627723932266,0.06554845720529556,0.0026821589563041925,0.045103076845407486
185,0.007144339848309755,0.06593191623687744,0.002563150366768241,0.04408958926796913
186,0.00664576655253768,0.06337384879589081,0.00284975697286427,0.045386116951704025
187,0.006178280804306269,0.06111675873398781,0.002563457703217864,0.04430660605430603
188,0.006915634032338858,0.06568841636180878,0.002637698082253337,0.04477347806096077
189,0.00757477106526494,0.06929527223110199,0.0026391418650746346,0.04483712837100029
190,0.006790576968342066,0.06727628409862518,0.002573757665231824,0.04437828063964844
191,0.006703226361423731,0.06397247314453125,0.002629204886034131,0.0441807322204113
192,0.007137727458029985,0.06743314862251282,0.002503842581063509,0.04352409765124321
193,0.006639074068516493,0.06276921927928925,0.002774534747004509,0.044712986797094345
194,0.0070717232301831245,0.06546413898468018,0.0024503320455551147,0.04225574806332588
195,0.006546961143612862,0.06346152722835541,0.0025446887593716383,0.04297151044011116
196,0.006545579992234707,0.06349146366119385,0.0025389506481587887,0.04292894899845123
197,0.006995861884206533,0.06533893197774887,0.0024550699163228273,0.042693525552749634
198,0.00672004371881485,0.0648585855960846,0.002594035817310214,0.043912529945373535
199,0.006560238543897867,0.0640486553311348,0.002498975722119212,0.043422210961580276
200,0.005821943283081055,0.05872082710266113,0.0024758875370025635,0.04332271218299866
201,0.007624068763107061,0.0663108378648758,0.0024988213554024696,0.04332062602043152
202,0.007151256315410137,0.06604831665754318,0.0025987138506025076,0.04369622841477394
203,0.006014786195009947,0.06173082813620567,0.002540011890232563,0.04358367994427681
204,0.006107129156589508,0.06259171664714813,0.0024755022022873163,0.043402861803770065
205,0.006660046521574259,0.06337273865938187,0.0024731350131332874,0.0431465320289135
206,0.00555016752332449,0.05843481793999672,0.002566508948802948,0.04358920827507973
207,0.006522578652948141,0.06297368556261063,0.002467336831614375,0.04265446588397026
208,0.007105852011591196,0.06692761927843094,0.0025007715448737144,0.04281437769532204
209,0.0068137128837406635,0.06446664035320282,0.0024018341209739447,0.042477354407310486
210,0.0066527086310088634,0.06625841557979584,0.002719796495512128,0.04431666061282158
211,0.006605193484574556,0.06204691156744957,0.0025111709255725145,0.04313959181308746
212,0.006126963533461094,0.06128573417663574,0.0024447059258818626,0.04315410926938057
213,0.006249578204005957,0.06298340111970901,0.00244809384457767,0.04320709779858589
214,0.005858959164470434,0.05833573639392853,0.002567121060565114,0.04359978809952736
215,0.006473970133811235,0.06360699236392975,0.0025216976646333933,0.04302169382572174
216,0.006810834631323814,0.06552635878324509,0.002622653730213642,0.043755631893873215
217,0.0065673417411744595,0.06386872380971909,0.0024149904493242502,0.04181434586644173
218,0.006845023017376661,0.06512201577425003,0.0023370073176920414,0.041821837425231934
219,0.00594082847237587,0.060674089938402176,0.0023629560600966215,0.04202738404273987
220,0.006160710472613573,0.061453018337488174,0.0023883029352873564,0.04193034768104553
221,0.007242169231176376,0.06541642546653748,0.002390873385593295,0.04256543517112732
222,0.006800531409680843,0.06516500562429428,0.0024147722870111465,0.04292977228760719
223,0.0069005112163722515,0.0664229542016983,0.002849578857421875,0.044536083936691284
224,0.006180009339004755,0.06035706028342247,0.00234890915453434,0.04238253831863403
225,0.006371192168444395,0.0633733868598938,0.002400473691523075,0.042495403438806534
226,0.00669899582862854,0.0636034607887268,0.002445527585223317,0.04206463322043419
227,0.007237667217850685,0.06733527779579163,0.0023373577278107405,0.04195171594619751
228,0.0072289989329874516,0.06857787817716599,0.0030554747208952904,0.04569783806800842
229,0.007063789293169975,0.06727869063615799,0.002377923810854554,0.042584434151649475
230,0.007126226555556059,0.06761658191680908,0.002371892100200057,0.04225323721766472
231,0.0062882318161427975,0.06299904733896255,0.002536966698244214,0.04336013272404671
232,0.006211931351572275,0.06332220137119293,0.002274293452501297,0.04151028394699097
233,0.006219228729605675,0.0617142952978611,0.002274966100230813,0.04161657392978668
234,0.006014389451593161,0.060151804238557816,0.002359997248277068,0.0414387509226799
235,0.00643805181607604,0.06302816420793533,0.0023103218991309404,0.04153287783265114
236,0.006924799177795649,0.0656760111451149,0.0022839773446321487,0.04118194803595543
237,0.006246140226721764,0.06298111379146576,0.002426046645268798,0.041641660034656525
238,0.00617158692330122,0.06241210922598839,0.0022994084283709526,0.04141449183225632
239,0.007244380656629801,0.06830992549657822,0.002351038856431842,0.0415571890771389
240,0.00644687982276082,0.06236511468887329,0.003223228035494685,0.047824423760175705
241,0.006405260413885117,0.060779962688684464,0.0027668478433042765,0.04413566365838051
242,0.006194167770445347,0.06119462847709656,0.0024490749929100275,0.042736802250146866
243,0.006560696288943291,0.06383807212114334,0.002320271683856845,0.041506193578243256
244,0.006848619319498539,0.0650133416056633,0.0027792665641754866,0.044216860085725784
245,0.006018448155373335,0.06132863089442253,0.0023737314622849226,0.04171330854296684
246,0.007198669016361237,0.06672976911067963,0.002379839075729251,0.04149220138788223
247,0.006317388731986284,0.06377611309289932,0.002805656986311078,0.0443422831594944
248,0.005563169252127409,0.05963880196213722,0.0023241164162755013,0.04147081449627876
249,0.006215646397322416,0.06105262413620949,0.002615703037008643,0.04408394172787666
250,0.0069100516848266125,0.06493887305259705,0.002405124017968774,0.0424593947827816
251,0.006629721261560917,0.06402679532766342,0.002421589568257332,0.04186440631747246
252,0.0062722680158913136,0.0631958544254303,0.0024578506126999855,0.042033225297927856
253,0.007011575624346733,0.06571365892887115,0.0023446481209248304,0.041617266833782196
254,0.0056778546422719955,0.06029953062534332,0.002602942520752549,0.04409375786781311
255,0.0066636777482926846,0.06576705724000931,0.002315956400707364,0.04161326587200165
256,0.005994490347802639,0.061603009700775146,0.002321533625945449,0.041741397231817245
257,0.0064577627927064896,0.06378559023141861,0.0023738641757518053,0.042401671409606934
258,0.005834407173097134,0.0606195293366909,0.002308692317456007,0.04155843332409859
259,0.006741599179804325,0.06537502259016037,0.0024426381569355726,0.04171191155910492
260,0.006056971848011017,0.06307261437177658,0.0023247201461344957,0.041378628462553024
261,0.006110607646405697,0.061198584735393524,0.0022887804079800844,0.04122765362262726
262,0.006245155353099108,0.06225323677062988,0.0026001152582466602,0.042228829115629196
263,0.0063899182714521885,0.06304577738046646,0.002311553107574582,0.04145021364092827
264,0.007115112617611885,0.06640087813138962,0.002395602175965905,0.041092101484537125
265,0.006821328774094582,0.06419039517641068,0.002296069171279669,0.04113234579563141
266,0.005719953216612339,0.059584278613328934,0.002263848204165697,0.041114404797554016
267,0.005695765838027,0.061381757259368896,0.0024480102583765984,0.04137657210230827
268,0.006209587678313255,0.06283343583345413,0.002317144302651286,0.0411405935883522
269,0.006343011278659105,0.060176629573106766,0.0022929878905415535,0.041581105440855026
270,0.006186462007462978,0.06274142116308212,0.002311342628672719,0.04187185689806938
271,0.006468014791607857,0.06328823417425156,0.0025982744991779327,0.04210435226559639
272,0.006678452715277672,0.06476671248674393,0.002668360248208046,0.044156596064567566
273,0.007329105399549007,0.06777875870466232,0.002954985946416855,0.045282524079084396
274,0.0070213815197348595,0.06594579666852951,0.0022894737776368856,0.0409742034971714
275,0.006766011938452721,0.06373082101345062,0.0027174856513738632,0.04309600219130516
276,0.006217685993760824,0.06304420530796051,0.002335295081138611,0.04184414818882942
277,0.0062370821833610535,0.06345158070325851,0.002900036284700036,0.044887930154800415
278,0.005819543264806271,0.061288438737392426,0.0023094704374670982,0.0414385087788105
279,0.006784768309444189,0.0644366443157196,0.002989046275615692,0.04615806043148041
280,0.006267363205552101,0.060973260551691055,0.0025078216567635536,0.041475385427474976
281,0.0062311976216733456,0.06320663541555405,0.003270884742960334,0.046713899821043015
282,0.006293541751801968,0.0650908574461937,0.0023583152797073126,0.04190875589847565
283,0.0069916751235723495,0.06732510030269623,0.003667383221909404,0.05143706873059273
284,0.006692058406770229,0.06446538120508194,0.0022577305790036917,0.04074741527438164
285,0.006790649611502886,0.06594493240118027,0.002262827707454562,0.04063812270760536
286,0.0062703280709683895,0.06412703543901443,0.00232227542437613,0.04012109711766243
287,0.0060142590664327145,0.06297894567251205,0.002286202274262905,0.04073169454932213
288,0.005798491649329662,0.06192096695303917,0.0025820517912507057,0.04379132762551308
289,0.006195520516484976,0.06207996606826782,0.0023924170527607203,0.042340099811553955
290,0.006063912063837051,0.0628104954957962,0.002453446388244629,0.04188762605190277
291,0.006197152193635702,0.06388325989246368,0.0023212905507534742,0.04172835126519203
292,0.0062475125305354595,0.06187957525253296,0.0025153132155537605,0.041667792946100235
293,0.006549735553562641,0.064213827252388,0.002227198565378785,0.03961706534028053
294,0.005851208698004484,0.06171286851167679,0.0022156520280987024,0.03945530578494072
295,0.005776609759777784,0.05934440344572067,0.002504510572180152,0.04157322272658348
296,0.005674231331795454,0.0584605373442173,0.0023264503106474876,0.04178650304675102
297,0.006262981332838535,0.06148301810026169,0.002390696434304118,0.042435575276613235
298,0.0065137105993926525,0.06443539261817932,0.0022572330199182034,0.04122423753142357
299,0.0056823487393558025,0.060173530131578445,0.002299089916050434,0.040670398622751236
300,0.0065053231082856655,0.06392289698123932,0.0024165394715964794,0.04047852382063866
301,0.006326077040284872,0.06265779584646225,0.0022230783943086863,0.03984734043478966
302,0.005675077438354492,0.0614042803645134,0.0022337371483445168,0.04036251828074455
303,0.006395908538252115,0.06311032921075821,0.0022618731018155813,0.04084918275475502
304,0.005543453153222799,0.05905257910490036,0.002532179234549403,0.04187345504760742
305,0.0062373243272304535,0.06264875829219818,0.0025032854173332453,0.041956569999456406
306,0.006465681362897158,0.06262311339378357,0.0027675230521708727,0.04460404813289642
307,0.006691970396786928,0.06616508215665817,0.0028551174327731133,0.044951166957616806
308,0.006915755569934845,0.06530799716711044,0.0026102690026164055,0.043056339025497437
309,0.006226742640137672,0.06412281841039658,0.0023575928062200546,0.04152381792664528
310,0.006444692611694336,0.06467995047569275,0.0023195308167487383,0.041460078209638596
311,0.006025209557265043,0.06229164078831673,0.0023415859322994947,0.04127651825547218
312,0.006059013772755861,0.06354760378599167,0.002319270046427846,0.041493941098451614
313,0.00645608501508832,0.06406694650650024,0.002308748895302415,0.04091298580169678
314,0.006061536259949207,0.06246889382600784,0.002716404153034091,0.04365977644920349
315,0.005650266073644161,0.05950545147061348,0.002335271565243602,0.03975881263613701
316,0.0062523288652300835,0.06201259791851044,0.0025400270242244005,0.04275885224342346
317,0.0058336639776825905,0.060015805065631866,0.0025253223720937967,0.041702400892972946
318,0.006303832400590181,0.06327209621667862,0.0023975870572030544,0.04015178605914116
319,0.005938695278018713,0.06261833757162094,0.0023953665513545275,0.042242277413606644
320,0.005859852768480778,0.06132832542061806,0.002453802153468132,0.040860313922166824
321,0.00553500559180975,0.05906185880303383,0.0032292045652866364,0.04832804575562477
322,0.005958147346973419,0.0614769347012043,0.0023090343456715345,0.04084450751543045
323,0.006151707377284765,0.06316617876291275,0.0031871525570750237,0.0465334951877594
324,0.006424222607165575,0.06579022854566574,0.0024497895501554012,0.042725276201963425
325,0.005554677918553352,0.06070077791810036,0.0027576498687267303,0.0439290851354599
326,0.005730044096708298,0.05935203656554222,0.0024594273418188095,0.04096001759171486
327,0.006465483922511339,0.06418613344430923,0.0022597918286919594,0.04037260636687279
328,0.006113616283982992,0.06336691230535507,0.0022734811063855886,0.040538277477025986
329,0.005510211922228336,0.05833987519145012,0.002351515693590045,0.04076939821243286
330,0.005969987250864506,0.06103366240859032,0.002364931395277381,0.04200652241706848
331,0.006008070427924395,0.06370089948177338,0.00249819946475327,0.04176133871078491
332,0.005311056040227413,0.0596783347427845,0.002497847890481353,0.042123112827539444
333,0.005675808526575565,0.05864880234003067,0.0024797702208161354,0.04324145242571831
334,0.005921091418713331,0.06136525049805641,0.002403332618996501,0.0420413576066494
335,0.006023868452757597,0.06019941344857216,0.002528630429878831,0.04236367344856262
336,0.006048088893294334,0.06150968000292778,0.0026512944605201483,0.043388571590185165
337,0.006356436293572187,0.06264787912368774,0.0024227292742580175,0.04179352521896362
338,0.005479323212057352,0.05740545317530632,0.002943142084404826,0.045763831585645676
339,0.005321492440998554,0.056432027369737625,0.0024459378328174353,0.04130268469452858
340,0.005780898034572601,0.06032165139913559,0.0023576775565743446,0.04072515666484833
341,0.0058267018757760525,0.06221380457282066,0.0023427994456142187,0.04133814573287964
342,0.006139619275927544,0.06287826597690582,0.0024840449914336205,0.04090612754225731
343,0.0062672835774719715,0.06215016543865204,0.0029432137962430716,0.04583495855331421
344,0.00612418819218874,0.06313244998455048,0.002589253941550851,0.043626490980386734
345,0.006483005825430155,0.06387123465538025,0.002313883975148201,0.04002560302615166
346,0.006250359117984772,0.0614389106631279,0.002284515183418989,0.04090789705514908
347,0.006477922201156616,0.06343338638544083,0.0023298682644963264,0.041548918932676315
348,0.006089132744818926,0.06280399858951569,0.0024117741268128157,0.04260788857936859
349,0.005824854597449303,0.06230553612112999,0.002438512397930026,0.04286792874336243
350,0.006017775274813175,0.06186183914542198,0.0026051169261336327,0.04400918260216713
351,0.006095034535974264,0.06323729455471039,0.0023530011530965567,0.041791751980781555
352,0.006112293340265751,0.06099623441696167,0.002599690342321992,0.04253412410616875
353,0.006064571440219879,0.06044929102063179,0.002356969751417637,0.04143776372075081
354,0.006296094041317701,0.060907091945409775,0.0026351893320679665,0.04399123787879944
355,0.00564012723043561,0.05932095646858215,0.002350882161408663,0.04118203744292259
356,0.005943093914538622,0.060856807976961136,0.0030654489528387785,0.04698190093040466
357,0.006176702678203583,0.06139497458934784,0.002471409970894456,0.041397202759981155
358,0.005262271501123905,0.058748140931129456,0.002353995805606246,0.041639603674411774
359,0.005172859411686659,0.05673430487513542,0.002455447567626834,0.041118036955595016
360,0.006355124060064554,0.06046652793884277,0.002436197130009532,0.04103609174489975
361,0.0058529069647192955,0.06101316213607788,0.0028853637631982565,0.044840257614851
